Marial Status,Application mode,Application order,Course,Daytime/Evening,Pre Qual,Pre Qual (grade),Nationality,Mom's Qual,Dad's Qual,Mom's Occupation,Dad's Occupation,Admission grade,Displaced,Tuition fees up to date,Gender,Scholarship,Enroll Age,International,1st - credited,1st - enrolled,1st - evaluations,1st - approved,1st - grade,1st - no evaluations,2nd - credited,2nd - enrolled,2nd - evaluations,2nd - approved,2nd - grade,2nd - no evaluations,Target,1st_approval_rate,1st_evaluation_rate,1st_avg_grade,2nd_approval_rate,2nd_evaluation_rate,2nd_avg_grade,delta_approval_rate,delta_avg_grade,age_group
0,3,1,5,0,0,110.0,0,0,0,3,1,100.0,0,1,0,0,34,0,9,11,17,9,12.333333333333334,0,3,7,12,7,12.142857142857142,0,Graduate,0.8181818181818182,1.5454545454545454,0.7254901960784315,1.0,1.7142857142857142,1.0119047619047619,0.18181818181818177,0.2864145658263304,3
0,2,1,4,1,0,133.1,0,0,0,3,3,109.0,1,1,0,0,39,0,0,7,8,5,12.16,0,0,7,8,5,12.16,0,Enrolled,0.7142857142857143,1.1428571428571428,1.52,0.7142857142857143,1.1428571428571428,1.52,0.0,0.0,3
1,0,3,4,1,0,133.0,0,2,0,1,2,130.8,1,1,0,0,19,0,0,8,8,8,13.427499999999998,0,0,8,8,8,13.427499999999998,0,Graduate,1.0,1.0,1.6784374999999998,1.0,1.0,1.6784374999999998,0.0,0.0,0
1,2,1,1,1,0,130.0,0,1,0,2,2,110.0,1,1,0,0,24,0,0,6,6,6,15.166666666666666,0,0,6,6,2,15.5,0,Graduate,1.0,1.0,2.5277777777777777,0.3333333333333333,1.0,2.5833333333333335,-0.6666666666666667,0.0555555555555558,1
1,1,1,1,1,0,151.0,0,0,0,0,2,151.0,1,1,0,0,18,1,0,6,12,0,0.0,1,0,6,0,0,0.0,0,Dropout,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,2,1,0,125.0,0,0,0,1,4,131.0,1,1,1,0,19,0,0,5,11,2,10.5,2,0,5,9,0,0.0,3,Dropout,0.4,2.2,0.9545454545454546,0.0,1.8,0.0,-0.4,-0.9545454545454546,0
1,0,1,3,1,0,158.0,0,1,0,1,3,155.2,0,1,1,1,18,0,0,5,5,5,11.8,0,0,5,8,3,11.0,0,Graduate,1.0,1.0,2.3600000000000003,0.6,1.6,1.375,-0.4,-0.9850000000000003,0
1,0,2,3,1,0,128.0,0,2,1,1,1,121.0,1,1,1,0,20,0,0,5,6,5,13.2,0,0,5,10,5,11.4,3,Enrolled,1.0,1.2,2.1999999999999997,1.0,2.0,1.1400000000000001,0.0,-1.0599999999999996,0
1,0,6,4,1,0,133.0,0,1,1,3,3,119.7,1,1,1,0,19,0,2,7,8,7,13.075,0,1,8,11,8,12.36111111111111,0,Graduate,1.0,1.1428571428571428,1.634375,1.0,1.375,1.1237373737373737,0.0,-0.5106376262626262,0
1,0,1,2,1,0,138.0,0,2,0,1,2,131.0,1,1,1,0,19,0,0,6,8,4,11.6,0,0,6,14,2,13.0,0,Dropout,0.6666666666666666,1.3333333333333333,1.45,0.3333333333333333,2.3333333333333335,0.9285714285714286,-0.3333333333333333,-0.5214285714285714,0
1,0,1,2,1,0,126.0,0,0,2,2,1,116.9,0,1,1,0,19,0,0,6,10,6,13.666666666666666,0,0,6,10,4,12.25,0,Dropout,1.0,1.6666666666666667,1.3666666666666667,0.6666666666666666,1.6666666666666667,1.225,-0.33333333333333337,-0.1416666666666666,0
0,2,1,3,0,0,140.0,0,0,0,3,4,130.0,1,1,1,0,41,0,0,5,9,4,10.75,0,0,5,7,2,10.0,0,Dropout,0.8,1.8,1.1944444444444444,0.4,1.4,1.4285714285714286,-0.4,0.23412698412698418,3
1,0,2,4,1,0,143.0,0,3,3,1,1,137.8,0,1,1,0,19,0,0,7,10,6,13.492857142857144,0,0,8,9,8,12.68888888888889,0,Graduate,0.8571428571428571,1.4285714285714286,1.3492857142857144,1.0,1.125,1.4098765432098768,0.1428571428571429,0.06059082892416234,0
1,3,3,3,1,0,135.0,0,2,2,1,1,122.1,0,1,1,0,19,0,0,6,14,3,12.5,0,0,6,9,4,11.0,0,Enrolled,0.5,2.3333333333333335,0.8928571428571429,0.6666666666666666,1.5,1.2222222222222223,0.16666666666666663,0.3293650793650794,0
1,2,1,4,1,1,120.0,0,1,1,3,4,120.0,1,0,1,0,23,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0,1,0,1,0,148.0,0,0,0,3,3,133.0,0,1,1,0,18,0,0,5,12,5,13.285714285714286,0,0,5,16,5,14.8,0,Dropout,1.0,2.4,1.1071428571428572,1.0,3.2,0.925,0.0,-0.18214285714285716,0
1,0,1,3,1,0,126.0,0,2,0,1,1,115.2,0,1,1,0,19,0,0,5,6,5,12.6,0,0,5,13,5,11.8,5,Graduate,1.0,1.2,2.1,1.0,2.6,0.9076923076923078,0.0,-1.1923076923076923,0
1,2,1,2,1,1,160.0,0,2,2,1,4,160.0,1,1,1,0,20,0,0,6,7,6,14.0,0,0,6,7,6,14.666666666666666,0,Graduate,1.0,1.1666666666666667,2.0,1.0,1.1666666666666667,2.0952380952380953,0.0,0.09523809523809534,0
1,2,1,2,1,0,140.0,0,0,0,0,0,106.3,0,0,1,0,35,0,0,5,7,2,11.5,0,0,5,8,2,10.5,0,Dropout,0.4,1.4,1.6428571428571428,0.4,1.6,1.3125,0.0,-0.3303571428571428,3
0,2,2,1,1,0,133.1,0,0,1,0,0,103.0,0,0,1,0,34,0,0,6,6,0,0.0,0,0,6,9,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,3
1,0,1,1,1,0,136.0,0,2,2,3,3,136.0,1,0,0,1,19,0,0,6,6,6,11.833333333333334,0,0,6,8,6,12.875,0,Graduate,1.0,1.0,1.9722222222222223,1.0,1.3333333333333333,1.609375,0.0,-0.3628472222222223,0
1,4,1,5,1,0,150.0,0,0,1,3,3,146.5,1,0,1,0,22,1,0,6,10,5,11.5,0,0,6,8,5,12.4,0,Graduate,0.8333333333333334,1.6666666666666667,1.15,0.8333333333333334,1.3333333333333333,1.55,0.0,0.40000000000000013,1
1,0,3,1,1,0,130.0,0,1,3,2,1,131.4,0,1,1,0,20,0,0,6,6,6,14.166666666666666,0,0,6,8,6,12.333333333333334,0,Graduate,1.0,1.0,2.361111111111111,1.0,1.3333333333333333,1.5416666666666667,0.0,-0.8194444444444444,0
0,3,1,3,0,0,130.0,0,2,2,1,1,130.0,0,1,1,0,27,0,2,2,2,2,12.5,0,0,5,6,2,12.5,0,Enrolled,1.0,1.0,6.25,0.4,1.2,2.0833333333333335,-0.6,-4.166666666666666,2
0,2,1,0,1,0,110.0,0,0,0,0,2,137.0,0,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1,2,1,0,1,0,110.0,0,1,1,2,2,125.9,0,1,1,0,34,0,0,5,7,0,0.0,0,0,5,8,1,11.0,0,Enrolled,0.0,1.4,0.0,0.2,1.6,1.375,0.2,1.375,3
1,0,1,3,1,0,121.0,0,1,1,2,2,111.9,1,0,1,0,20,0,0,6,14,2,10.5,0,0,6,16,0,0.0,0,Dropout,0.3333333333333333,2.3333333333333335,0.75,0.0,2.6666666666666665,0.0,-0.3333333333333333,-0.75,0
1,0,1,1,1,0,127.0,0,0,0,3,2,131.2,1,1,1,0,18,0,0,6,6,6,11.833333333333334,0,0,6,6,6,13.166666666666666,0,Graduate,1.0,1.0,1.9722222222222223,1.0,1.0,2.194444444444444,0.0,0.22222222222222188,0
1,0,1,2,1,0,140.0,0,1,0,2,2,131.2,0,1,1,1,26,0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,Dropout,0.0,1.8,0.0,0.0,1.2,0.0,0.0,0.0,2
1,2,1,3,0,0,130.0,0,1,1,1,3,140.0,0,1,1,0,26,0,0,5,5,5,12.4,0,0,5,5,5,12.4,0,Graduate,1.0,1.0,2.48,1.0,1.0,2.48,0.0,0.0,2
1,2,2,3,1,0,130.0,0,0,0,2,3,121.5,0,0,1,0,26,0,0,5,5,2,10.5,0,0,5,9,0,0.0,0,Dropout,0.4,1.0,2.1,0.0,1.8,0.0,-0.4,-2.1,2
1,2,1,3,0,0,100.0,0,0,0,3,3,153.5,0,0,1,0,31,0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,Dropout,0.0,1.8,0.0,0.0,1.2,0.0,0.0,0.0,3
1,0,3,1,1,0,139.0,0,0,0,3,3,142.2,1,1,1,1,20,0,6,12,12,12,14.583333333333334,0,4,11,14,11,14.333333333333334,0,Graduate,1.0,1.0,1.215277777777778,1.0,1.2727272727272727,1.023809523809524,0.0,-0.19146825396825395,0
1,0,1,1,1,0,150.0,0,0,0,0,0,131.1,1,1,1,0,19,0,0,6,6,6,11.666666666666666,0,0,6,10,3,12.666666666666666,0,Graduate,1.0,1.0,1.9444444444444444,0.5,1.6666666666666667,1.2666666666666666,-0.5,-0.6777777777777778,0
1,0,1,1,1,0,133.1,0,4,2,3,1,130.6,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0,6,4,1,0,119.0,0,1,1,2,2,115.0,1,1,1,1,20,0,0,7,14,1,13.0,0,0,7,15,0,0.0,0,Dropout,0.14285714285714285,2.0,0.9285714285714286,0.0,2.142857142857143,0.0,-0.14285714285714285,-0.9285714285714286,0
1,3,1,4,1,0,170.0,0,1,1,2,4,125.0,0,1,1,0,20,0,0,7,7,7,15.66,0,7,10,11,9,15.011111111111113,0,Graduate,1.0,1.0,2.237142857142857,0.9,1.1,1.3646464646464649,-0.09999999999999998,-0.8724963924963922,0
1,2,1,5,0,0,133.1,0,4,4,0,0,97.5,1,1,1,0,29,0,0,6,10,0,0.0,1,0,5,10,0,0.0,0,Dropout,0.0,1.6666666666666667,0.0,0.0,2.0,0.0,0.0,0.0,2
1,0,4,1,1,0,133.0,0,0,0,3,3,134.4,1,1,1,1,20,0,0,6,6,6,12.166666666666666,0,0,6,8,4,12.75,0,Graduate,1.0,1.0,2.0277777777777777,0.6666666666666666,1.3333333333333333,1.59375,-0.33333333333333337,-0.4340277777777777,0
1,0,1,4,1,0,125.0,0,0,0,3,3,118.8,0,1,1,0,24,0,0,7,7,6,13.3,0,0,7,7,6,13.3,0,Graduate,0.8571428571428571,1.0,1.9000000000000001,0.8571428571428571,1.0,1.9000000000000001,0.0,0.0,1
1,2,1,4,1,0,133.1,0,2,1,1,3,110.5,0,1,1,0,37,0,0,7,15,0,0.0,0,0,7,13,0,0.0,1,Dropout,0.0,2.142857142857143,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,3
1,0,5,4,1,0,143.0,0,0,0,2,2,123.3,1,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,2,1,1,0,127.0,0,2,0,2,2,139.6,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,4,1,0,157.0,0,0,2,2,3,138.8,0,1,1,0,18,0,0,8,8,7,13.55714285714286,0,0,8,8,7,13.55714285714286,0,Graduate,0.875,1.0,1.6946428571428576,0.875,1.0,1.6946428571428576,0.0,0.0,0
0,2,1,0,1,1,160.0,0,0,0,3,3,160.0,0,1,1,0,41,0,3,7,15,5,14.333333333333334,0,1,6,16,6,14.636363636363637,0,Enrolled,0.7142857142857143,2.142857142857143,0.9555555555555556,1.0,2.6666666666666665,0.9147727272727273,0.2857142857142857,-0.04078282828282831,3
1,2,1,2,1,0,140.0,0,0,0,3,2,140.0,0,1,1,0,35,0,0,6,16,4,12.0,0,0,6,11,3,10.333333333333334,0,Dropout,0.6666666666666666,2.6666666666666665,0.75,0.5,1.8333333333333333,0.9393939393939394,-0.16666666666666663,0.18939393939393945,3
1,0,1,3,1,0,128.0,0,0,0,3,3,118.2,0,1,0,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,145.0,0,1,0,4,2,150.6,1,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,2,1,4,1,0,133.1,0,0,0,3,3,115.2,0,1,0,0,48,0,0,7,11,4,11.75,0,0,7,14,3,11.725,0,Enrolled,0.5714285714285714,1.5714285714285714,1.0681818181818181,0.42857142857142855,2.0,0.8375,-0.14285714285714285,-0.2306818181818181,3
1,0,1,4,1,0,132.0,0,0,2,3,1,126.0,1,1,0,0,19,0,0,7,7,6,12.183333333333332,0,0,7,7,6,12.183333333333332,0,Graduate,0.8571428571428571,1.0,1.7404761904761903,0.8571428571428571,1.0,1.7404761904761903,0.0,0.0,0
1,2,1,2,1,1,160.0,0,0,0,3,3,160.0,1,0,1,0,30,0,4,9,18,6,11.833333333333334,0,1,8,21,4,11.0,0,Dropout,0.6666666666666666,2.0,0.6574074074074074,0.5,2.625,0.5238095238095238,-0.16666666666666663,-0.1335978835978836,2
0,3,1,1,1,0,160.0,0,0,0,2,0,160.0,0,0,1,0,51,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1,1,1,2,1,0,184.4,0,2,0,1,3,184.4,0,1,0,0,18,1,0,6,8,6,15.0,0,0,6,10,5,14.333333333333334,0,Graduate,1.0,1.3333333333333333,1.875,0.8333333333333334,1.6666666666666667,1.4333333333333333,-0.16666666666666663,-0.44166666666666665,0
1,0,1,1,1,0,149.0,0,1,1,3,1,156.0,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,146.0,0,2,3,2,2,150.2,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,5,4,1,0,139.0,0,0,0,3,3,126.3,1,1,0,1,18,0,0,8,8,8,13.435,0,0,8,8,8,13.435,0,Graduate,1.0,1.0,1.679375,1.0,1.0,1.679375,0.0,0.0,0
1,0,1,2,1,0,152.0,0,2,0,2,1,146.1,1,1,0,0,18,0,0,5,8,4,13.5,2,0,5,9,0,0.0,3,Dropout,0.8,1.6,1.6875,0.0,1.8,0.0,-0.8,-1.6875,0
1,0,1,1,1,0,147.0,0,2,2,2,3,145.3,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,121.0,0,1,1,2,1,116.8,1,1,0,0,23,0,15,17,18,17,11.5,0,16,17,17,17,12.176470588235292,0,Graduate,1.0,1.0588235294117647,0.6388888888888888,1.0,1.0,0.7162629757785466,0.0,0.07737408688965774,1
1,0,1,1,1,0,124.0,0,0,0,3,3,132.1,1,1,0,0,19,0,0,6,10,2,10.5,0,0,6,6,3,11.0,0,Enrolled,0.3333333333333333,1.6666666666666667,1.05,0.5,1.0,1.8333333333333333,0.16666666666666669,0.7833333333333332,0
1,0,1,2,1,0,105.0,0,0,0,3,3,102.6,0,1,0,0,21,0,0,6,13,4,12.0,0,0,6,17,2,11.5,0,Enrolled,0.6666666666666666,2.1666666666666665,0.9230769230769231,0.3333333333333333,2.8333333333333335,0.6764705882352942,-0.3333333333333333,-0.24660633484162897,1
1,0,1,1,1,0,121.0,0,2,2,1,1,112.3,1,0,0,0,18,0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,Dropout,0.8333333333333334,1.1666666666666667,1.7428571428571427,0.6666666666666666,1.8333333333333333,1.0454545454545454,-0.16666666666666674,-0.6974025974025972,0
1,0,1,1,1,0,143.0,0,1,1,2,1,155.3,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,1,1,150.0,0,2,1,1,3,153.8,1,1,0,0,21,0,7,11,15,10,14.5,0,4,9,15,8,14.0,0,Graduate,0.9090909090909091,1.3636363636363635,0.9666666666666667,0.8888888888888888,1.6666666666666667,0.9333333333333333,-0.02020202020202022,-0.033333333333333326,1
1,3,1,1,1,0,126.0,0,1,0,1,0,110.0,0,1,0,0,20,0,0,6,7,6,13.333333333333334,0,0,6,8,6,12.666666666666666,0,Graduate,1.0,1.1666666666666667,1.9047619047619049,1.0,1.3333333333333333,1.5833333333333333,0.0,-0.3214285714285716,0
1,3,1,2,1,0,133.1,0,1,1,2,2,128.2,0,1,0,0,24,0,5,11,29,9,12.0,6,4,10,21,9,12.555555555555555,0,Graduate,0.8181818181818182,2.6363636363636362,0.41379310344827586,0.9,2.1,0.5978835978835979,0.08181818181818179,0.18409049443532205,1
1,0,1,2,1,0,127.0,0,1,1,2,2,120.4,1,1,0,0,18,0,0,6,9,6,15.125,0,0,6,9,6,14.0,0,Graduate,1.0,1.5,1.6805555555555556,1.0,1.5,1.5555555555555556,0.0,-0.125,0
1,0,1,4,1,0,160.0,0,0,1,2,4,153.0,1,1,0,0,18,0,0,7,7,6,13.116666666666667,0,0,7,7,6,13.116666666666667,0,Graduate,0.8571428571428571,1.0,1.8738095238095238,0.8571428571428571,1.0,1.8738095238095238,0.0,0.0,0
1,0,1,1,1,0,121.0,0,0,1,3,3,117.9,1,1,0,0,19,0,0,6,7,6,12.833333333333334,0,0,6,7,6,11.666666666666666,0,Graduate,1.0,1.1666666666666667,1.8333333333333335,1.0,1.1666666666666667,1.6666666666666665,0.0,-0.16666666666666696,0
1,2,1,5,1,1,150.0,0,1,0,2,3,145.6,1,1,0,1,20,0,3,6,6,6,13.333333333333334,0,2,6,6,6,14.166666666666666,0,Graduate,1.0,1.0,2.2222222222222223,1.0,1.0,2.361111111111111,0.0,0.13888888888888884,0
1,0,6,4,1,0,117.0,0,3,1,2,3,119.8,1,1,0,0,18,0,0,7,7,7,13.877142857142855,0,0,8,8,8,15.6625,0,Graduate,1.0,1.0,1.9824489795918365,1.0,1.0,1.9578125,0.0,-0.02463647959183657,0
1,0,6,4,1,0,141.0,0,0,1,3,4,126.8,1,1,0,0,18,0,0,8,8,7,12.944285714285714,0,0,8,8,7,12.944285714285714,0,Graduate,0.875,1.0,1.6180357142857142,0.875,1.0,1.6180357142857142,0.0,0.0,0
1,0,1,5,1,0,112.0,0,2,0,1,3,106.1,1,1,0,0,19,0,0,6,8,5,12.333333333333334,0,0,6,8,5,11.0,0,Enrolled,0.8333333333333334,1.3333333333333333,1.5416666666666667,0.8333333333333334,1.3333333333333333,1.375,0.0,-0.16666666666666674,0
1,0,1,4,1,0,148.0,0,2,2,1,1,137.3,1,1,0,0,19,0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,Graduate,0.8571428571428571,1.0,2.038095238095238,0.8571428571428571,1.0,2.038095238095238,0.0,0.0,0
1,0,2,1,1,0,120.0,0,2,0,2,2,115.5,1,1,0,0,18,0,0,6,8,5,13.0,0,0,6,8,5,14.0,0,Graduate,0.8333333333333334,1.3333333333333333,1.625,0.8333333333333334,1.3333333333333333,1.75,0.0,0.125,0
1,0,2,4,1,0,132.0,0,0,0,2,3,127.5,1,1,0,0,20,0,0,8,8,8,12.48375,0,0,8,8,8,12.48375,0,Graduate,1.0,1.0,1.56046875,1.0,1.0,1.56046875,0.0,0.0,0
1,0,2,4,1,0,125.0,0,0,1,3,1,116.3,1,1,0,0,18,0,0,7,8,7,13.428571428571429,0,0,8,8,8,15.3125,0,Graduate,1.0,1.1428571428571428,1.6785714285714286,1.0,1.0,1.9140625,0.0,0.2354910714285714,0
0,0,3,5,0,0,123.0,0,0,0,1,1,113.2,0,0,0,0,18,0,0,6,9,3,10.666666666666666,0,0,6,12,0,0.0,0,Dropout,0.5,1.5,1.1851851851851851,0.0,2.0,0.0,-0.5,-1.1851851851851851,0
1,0,1,5,1,0,142.0,0,1,1,3,2,132.6,1,1,0,0,18,0,0,6,8,5,15.4,0,0,6,7,5,12.2,0,Graduate,0.8333333333333334,1.3333333333333333,1.925,0.8333333333333334,1.1666666666666667,1.7428571428571427,0.0,-0.18214285714285738,0
1,0,4,4,1,0,148.0,0,1,0,2,3,132.0,1,1,0,0,18,0,0,7,7,6,13.45,0,0,7,7,6,13.45,0,Graduate,0.8571428571428571,1.0,1.9214285714285713,0.8571428571428571,1.0,1.9214285714285713,0.0,0.0,0
1,0,5,4,1,0,136.0,0,0,0,2,3,130.3,1,1,0,1,18,0,0,7,7,6,12.6,0,0,7,7,6,12.6,0,Graduate,0.8571428571428571,1.0,1.8,0.8571428571428571,1.0,1.8,0.0,0.0,0
1,0,4,4,1,0,123.0,0,0,0,3,4,116.7,1,1,0,0,20,0,0,7,7,7,12.485714285714286,0,0,8,12,8,12.9375,0,Graduate,1.0,1.0,1.7836734693877552,1.0,1.5,1.078125,0.0,-0.7055484693877552,0
1,0,2,1,1,0,135.0,0,0,0,3,3,134.0,1,1,0,1,22,0,0,6,10,5,10.8,0,0,6,7,5,12.8,0,Graduate,0.8333333333333334,1.6666666666666667,1.08,0.8333333333333334,1.1666666666666667,1.8285714285714287,0.0,0.7485714285714287,1
1,3,1,1,1,0,151.0,0,0,0,1,1,100.0,0,1,0,0,20,0,0,6,12,5,12.2,0,0,6,8,5,14.6,0,Enrolled,0.8333333333333334,2.0,1.0166666666666666,0.8333333333333334,1.3333333333333333,1.825,0.0,0.8083333333333333,0
1,2,1,2,1,1,140.0,0,1,1,1,3,140.0,1,1,0,0,20,0,2,6,11,5,14.2,0,0,6,12,2,13.5,0,Enrolled,0.8333333333333334,1.8333333333333333,1.2909090909090908,0.3333333333333333,2.0,1.125,-0.5,-0.16590909090909078,0
1,0,2,5,1,0,136.0,0,0,0,3,3,139.2,1,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,6,6,14.0,0,Graduate,1.0,1.1666666666666667,1.9761904761904763,1.0,1.0,2.3333333333333335,0.0,0.3571428571428572,0
1,0,1,5,1,0,142.0,0,0,1,3,1,132.6,0,1,0,0,18,0,0,6,8,5,12.8,0,0,6,14,3,10.0,0,Enrolled,0.8333333333333334,1.3333333333333333,1.6,0.5,2.3333333333333335,0.7142857142857143,-0.33333333333333337,-0.8857142857142858,0
1,0,3,3,1,0,142.0,0,0,0,2,1,129.4,0,1,0,0,18,0,0,5,5,5,13.2,0,0,5,6,4,12.5,0,Graduate,1.0,1.0,2.6399999999999997,0.8,1.2,2.0833333333333335,-0.19999999999999996,-0.5566666666666662,0
1,0,1,1,1,0,127.0,0,1,0,2,3,125.6,0,1,0,1,18,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,Dropout,0.16666666666666666,1.1666666666666667,2.0,0.0,1.0,0.0,-0.16666666666666666,-2.0,0
1,0,1,5,1,0,131.0,0,1,1,2,4,129.3,0,1,0,0,19,0,4,8,8,8,13.875,0,1,6,8,5,14.0,0,Graduate,1.0,1.0,1.734375,0.8333333333333334,1.3333333333333333,1.75,-0.16666666666666663,0.015625,0
1,0,1,2,1,0,134.0,0,0,0,3,2,128.4,1,1,0,1,19,0,0,5,7,5,12.5,0,0,5,8,5,12.714285714285714,0,Graduate,1.0,1.4,1.7857142857142858,1.0,1.6,1.5892857142857142,0.0,-0.19642857142857162,0
1,0,2,1,1,0,142.0,0,0,0,3,3,139.9,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.5,0,Graduate,1.0,1.1666666666666667,1.9183673469387756,1.0,1.0,2.0833333333333335,0.0,0.16496598639455784,0
1,0,1,1,1,0,123.0,0,0,0,3,2,124.8,0,0,0,1,18,0,0,6,7,5,11.8,0,0,6,7,5,13.0,0,Enrolled,0.8333333333333334,1.1666666666666667,1.6857142857142857,0.8333333333333334,1.1666666666666667,1.8571428571428572,0.0,0.17142857142857149,0
1,0,3,4,1,0,133.0,0,1,1,3,3,128.5,1,1,0,1,18,0,0,7,7,7,14.868571428571428,0,0,8,9,8,15.11111111111111,0,Graduate,1.0,1.0,2.1240816326530614,1.0,1.125,1.6790123456790123,0.0,-0.4450692869740491,0
1,0,4,4,1,0,125.0,0,0,1,1,1,117.8,1,1,0,0,18,0,0,7,10,7,13.03,0,0,8,8,8,13.21875,0,Graduate,1.0,1.4285714285714286,1.303,1.0,1.0,1.65234375,0.0,0.34934375000000006,0
1,0,1,1,1,0,120.0,0,0,0,2,3,115.1,1,1,0,0,19,0,0,6,7,6,14.571428571428571,0,0,6,7,6,12.333333333333334,0,Graduate,1.0,1.1666666666666667,2.0816326530612246,1.0,1.1666666666666667,1.761904761904762,0.0,-0.3197278911564625,0
1,0,2,5,1,0,125.0,0,0,0,1,1,118.0,1,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,Graduate,0.8333333333333334,1.5,1.2222222222222223,0.6666666666666666,1.5,1.25,-0.16666666666666674,0.02777777777777768,0
1,2,1,4,1,0,133.1,0,0,0,3,2,120.0,0,1,0,1,25,0,0,8,8,8,13.3675,0,0,8,8,8,13.3675,0,Graduate,1.0,1.0,1.6709375,1.0,1.0,1.6709375,0.0,0.0,2
1,0,4,4,1,0,133.1,0,0,0,3,3,119.6,1,1,0,1,19,0,0,7,7,6,12.808333333333332,0,0,8,11,7,12.825714285714286,0,Graduate,0.8571428571428571,1.0,1.8297619047619045,0.875,1.375,1.1659740259740259,0.017857142857142905,-0.6637878787878786,0
1,0,6,4,1,0,143.0,0,1,0,1,1,133.2,1,1,0,0,18,0,0,7,7,7,13.918571428571427,0,0,8,9,8,13.8875,0,Graduate,1.0,1.0,1.9883673469387753,1.0,1.125,1.5430555555555554,0.0,-0.44531179138321986,0
1,0,1,2,1,0,147.0,0,3,1,1,4,141.8,1,1,0,0,19,0,0,6,8,6,13.0,0,0,6,9,4,12.8,0,Graduate,1.0,1.3333333333333333,1.625,0.6666666666666666,1.5,1.4222222222222223,-0.33333333333333337,-0.20277777777777772,0
0,0,1,4,1,0,142.0,0,0,0,2,2,130.3,0,1,0,0,18,0,0,7,7,6,13.683333333333332,0,0,7,7,6,13.683333333333332,0,Graduate,0.8571428571428571,1.0,1.9547619047619045,0.8571428571428571,1.0,1.9547619047619045,0.0,0.0,0
1,2,1,2,1,0,150.0,0,0,0,2,4,100.0,0,1,0,0,24,0,1,6,11,5,13.0,0,1,6,12,1,12.0,0,Dropout,0.8333333333333334,1.8333333333333333,1.1818181818181819,0.16666666666666666,2.0,1.0,-0.6666666666666667,-0.18181818181818188,1
1,0,2,1,1,0,124.0,0,2,2,1,2,114.6,1,1,0,0,21,0,0,6,8,5,12.8,0,0,6,7,5,11.2,0,Graduate,0.8333333333333334,1.3333333333333333,1.6,0.8333333333333334,1.1666666666666667,1.5999999999999999,0.0,-2.220446049250313e-16,1
1,0,2,3,1,0,136.0,0,1,1,3,2,123.4,1,1,0,1,18,0,0,6,9,6,13.571428571428571,0,0,6,6,6,12.166666666666666,0,Graduate,1.0,1.5,1.507936507936508,1.0,1.0,2.0277777777777777,0.0,0.5198412698412698,0
1,0,1,5,1,0,116.0,0,0,0,3,3,116.4,1,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.166666666666666,0,Graduate,1.0,1.0,2.194444444444444,1.0,1.0,2.194444444444444,0.0,0.0,0
